0,1,NO2,Ozone,SO2,CO,clusterid
-0.22024674576456693,0.7787157171975813,-0.8671500578723406,-0.6965761855732631,-0.3675748197473365,-0.8940614371102232,0.0
0.7147596290735946,0.47760527568846595,-0.7289289228920474,-0.43449456997712127,0.2402926101646839,-1.1107674628288915,0.0
0.7895406204744477,-0.24558186701649534,-0.7594661503876935,-1.1578398290224727,0.5568424415905664,-0.5473317959603539,0.0
0.7896618238217217,0.354863104976439,-1.0005495253533214,-0.9189711565219891,0.9582643292683152,-0.7640378216790223,0.0
-0.7872719078083342,0.0282448103151891,-0.5987439004106082,-0.7182915194369434,-0.4753852695807889,-0.5473317959603539,0.0
-0.6617435552095994,0.29753729236907805,-0.994120635354238,-0.8508299364669922,-0.6680677756661085,-0.8940614371102232,0.0
-0.7704057656129929,-0.02654889792703412,-0.7996467128819648,-1.121148402839013,-0.4157454462686662,-0.677355411391555,0.0
0.8023417622528897,0.3181943042810912,-0.7401794803904433,-1.409438179994769,-0.5304374141765946,-1.3274734885475596,0.0
-0.3391921385330869,0.41504805803724737,-0.9217956228645495,-1.120399598223024,-0.43868383985025183,-0.7640378216790223,0.0
0.2787517871629196,0.8129426720281996,-0.7867889328837979,-0.9796243304170964,-0.1634231168712239,-0.7206966165352887,0.0
0.03960221817255484,0.8095913781741738,-0.7016061403959428,-0.8425930856911136,0.45820734918974804,-0.7640378216790223,0.0
-0.1378259672921386,0.7249818258616487,-0.7032133628957137,-0.7594757733163372,0.17835894749440268,-0.6340142062478213,0.0
-0.4223516092422746,0.3156603782323119,-0.06353880798691446,-0.5595449408472805,0.95138281119384,-0.4173081805291528,0.0
0.19670283348728868,0.6072094683314586,-0.3367666329479595,-0.4120304314974519,0.06825465830279134,-0.2872845650979522,0.0
0.2874094057398406,0.8024861978050942,-0.6469605754037339,0.31880287370778954,0.16688975070360967,-0.5473317959603539,0.0
0.24129441338257834,0.7798266298173934,-0.7273217003922765,-0.08330520507829131,-0.31252267515153087,-0.7640378216790223,0.0
0.783437584597979,0.37663151073934925,-0.6951772503968596,-0.16941773591702353,-0.16571695622938243,-1.2407910782600926,0.0
-0.35518492392921747,0.5854410540115765,-0.6437461304041923,-0.2742503821554802,0.29763859411864807,-1.5008383091224946,0.0
-0.5331613376761948,0.47483353539881284,-0.5553488929167953,-0.34987964837036695,-0.30105347836073787,-0.8073790268227559,0.0
-0.5562432519640479,-0.020818439738500814,-0.6758905803996093,-1.085954585887531,-0.09460793612646672,-1.3274734885475596,0.0
0.20095243165403026,-0.07742131348354477,1.3260339632033613,-0.3813727448640419,-0.6664842975268311,0.016328326341381795,0.0
-0.48292001541990137,-0.07896769648272818,1.3260339632033613,-0.3813727448640419,-0.6664842975268311,0.016328326341381795,0.0
-0.5690147817992106,0.5502723542729617,1.3260339632033613,-0.3813727448640419,-0.6664842975268311,0.016328326341381795,0.0
0.764315442364535,0.4198610827273816,-0.9282245128636331,-0.8643084195547941,1.9629659681417682,-2.064273975991032,0.0
0.7519358262553871,0.45184571005031793,-0.44123609543306497,-1.0410263089281926,1.0936008513996707,-0.8940614371102232,0.0
0.8300657410282616,0.13387547675135908,-0.6823194703986928,-0.796916004115786,-0.14736624136411386,-0.7206966165352887,0.0
-0.3220166540104538,0.7199182617321096,-0.4669516554293986,-1.1615838521024178,0.12330680289859701,0.10278628119565107,0.0
-0.4440667346768974,0.5459307897167575,-0.939475070362029,-1.0964378505113768,0.1462451964801826,-0.7206966165352887,0.0
0.7839112042875347,0.15504751991478966,-1.403962372795805,-1.2926246599004887,0.2517618069554769,-0.9807438473976906,0.0
-0.24895565376769369,0.6067766945301908,-1.508431835280911,-1.5614455170405313,-0.34922410488206795,-0.8073790268227559,0.0
-0.5130603109449173,0.3453929377435134,-0.9475111828608831,-1.2327202906213706,0.05219778279568131,-0.937402642253957,0.0
0.6419025166118271,0.5188988716374391,-0.8703645028718825,-1.5996345524559692,-0.45703455471552035,-0.8940614371102232,0.0
-0.3451268539056571,0.12745364618450952,-1.0101928603519466,-1.7374146017979406,0.8733922730164484,-0.7206966165352887,0.0
0.47277507965406435,-0.38502439048191567,-0.9909061903546962,-1.3907180645950445,1.0706624578180854,-0.7640378216790223,0.0
0.5004002605661257,0.716346541387692,-0.8173261603794443,-0.730272393292767,0.928444417612254,-0.3306257702416859,0.0
0.24595365671464373,0.7922144316365451,-0.6855339153982344,0.1271088920146113,0.08431153380990138,-0.5906730011040876,0.0
-0.38333309704352736,0.5812110000486607,-0.492667215425732,0.3712191968270176,1.2679326426197222,-0.4606493856728865,0.0
0.07445886488244224,0.8166911730325928,0.01682231700162815,-0.01666159425527234,1.5087857752263718,0.18946869148311798,0.0
-0.5782450005732784,-0.6138842777032496,-0.5505272254174829,0.8968800372512795,0.9100937027469855,-0.07057853937928371,0.0
0.6539037663832766,0.43539304623850644,-0.8382200528764653,0.6587601693667849,-0.0441434702469785,0.01610387090818368,0.0
-0.20786138955419392,0.6783230307093311,-0.1262204854779778,0.6003534093196446,1.517961132659006,0.18946869148311798,0.0
-0.5940501844231381,0.4624370724533902,-0.6630328004014424,0.6243151570312919,0.6898851243637633,-0.027237334235550015,0.0
0.027077865429291182,-0.38638278674019527,-1.0857323178411764,0.5217289246408023,0.043022425363047234,-0.1572609496667511,0.0
0.2882566641587295,0.7315432435565049,-1.1259128803354477,-0.39106390224976073,0.4100367226684179,-0.8507202319664896,0.0
-0.049326876707354445,0.6823542844864943,-0.4557010979310026,0.6819731124624429,-0.016617397949075463,0.05944507605191738,0.0
-0.363199404081061,0.5321482069601203,-0.5248116654211492,0.6392912493510712,0.27011252182074547,0.4495159223455202,0.0
0.3600690544639708,-0.6936263275480472,0.17754456697871338,0.2716281829004838,1.3321601446481623,0.36283351205805275,0.0
0.30304255743841246,-0.7719715263933585,-0.005678797995163872,0.49027913076926516,0.9697335260591082,0.4061747172017865,0.0
0.6260357999022577,0.06786410623067847,-0.0378232479905808,0.5584203508242618,0.9559704899101571,-0.07057853937928371,0.0
0.08902832856277693,0.6901044185407471,0.5664924119232593,0.456582923049761,5.821203768564478,-0.07057853937928371,0.0
-0.10672054185034932,0.6105804853001887,-0.8446489428755488,0.27761861982839553,-0.07396338190303965,-0.4606493856728865,0.0
0.20179121267411979,0.8328873339045777,-0.3287305204491051,0.6048462370155787,0.9261505782540955,-0.2006021548104848,0.0
0.7946838277452194,0.1654326339758402,0.3318379269567153,0.16904195050999418,1.0890131726833536,-0.3306257702416859,0.0
0.7470194054495637,-0.1518048366998389,0.3720184894509866,0.4026689906985548,0.7105296785871903,-0.4606493856728865,0.0
0.3701502534628866,0.8310934772867166,0.2996934769612981,0.13309932894252302,0.08889921252621842,0.2761511017705854,0.0
0.21436324759474976,-0.8664802885593317,-0.4749877679282527,-0.20386274825251655,0.3114016302675996,0.05944507605191738,0.0
0.14379350478276517,0.7600050389755708,-0.06996769798599801,-1.1503517828625829,0.3205769877002337,-0.3306257702416859,0.0
-0.27782951694084645,0.8420753928923881,-0.40909164543764776,-0.9047438688181988,1.1463591566373177,-0.5039905908166202,1.0
0.8173828223184905,0.0005327372125363177,-0.46373721042985666,-1.0155669519845674,0.08431153380990138,-0.677355411391555,1.0
0.026656424318627733,0.679146814172219,-0.6196377929076294,-1.282890199892632,-0.13360320521516234,-0.3739669753854191,1.0
0.791587773309996,0.3523933510738879,-0.44123609543306497,-0.639667034758101,-0.19324302852728545,-0.3739669753854191,1.0
0.6234998806763101,0.5812060360967763,-0.7787528203849439,-0.7392580486846348,-0.3996885707615562,-0.8073790268227559,1.0
0.8179113674563345,0.18613402365079337,-0.8253622728782984,0.2881018844522412,0.3205769877002337,-0.5039905908166202,1.0
0.08851814793941086,0.5924784484753942,-0.5055249954238988,0.8549469787558966,0.31598930898391664,-0.2006021548104848,1.0
0.8292234221935673,0.1121265630144956,-0.39301942043993926,0.9942246373298463,1.0500179035946584,0.4061747172017865,1.0
0.0021830383792112366,0.43169052930755797,0.052181211996586714,1.29150006987747,1.9239706990530723,0.05944507605191738,1.0
0.6217422358380177,0.6305974444650603,0.8654357968806377,0.42288671533025735,1.517961132659006,0.2761511017705854,1.0
-0.30571407927901917,0.8311029382502207,1.8892365292346707,-0.16118088514114484,1.9859043617233534,1.0129515892140577,1.0
-0.5694650348892464,0.6193510262557779,0.0023573145036905035,-0.6389182301421119,0.25864332502995246,0.5795395377767213,1.0
-0.24443965885280955,0.8556237424184172,-1.0310867528489676,-1.695481543302558,-0.06478802447040558,-0.5039905908166202,1.0
-0.3658378225313636,0.7583828878120795,-0.7691094853863186,-1.596639333992013,-0.3629871410310191,-0.7640378216790223,1.0
-0.30556003413217775,0.7887985616019181,-0.9266172903638622,-1.5764216093603107,-0.3928070526870806,-0.5906730011040876,1.0
0.6625807548746948,-0.20155304870864355,-0.8800078378705074,-1.7254337279421172,-0.021205076665392907,-0.8507202319664896,1.0
-0.5537565320668002,0.6121939330379561,-0.9234028453643206,-1.5719287816643768,-0.1267216871406868,-0.5906730011040876,1.0
0.31076156377825004,0.7528026209471157,-0.8221478278787567,-0.5872507116388724,-0.2528828518394082,-0.7640378216790223,1.0
0.7963802176986451,0.36098113368409357,-0.3046221829525423,-0.7317700025247449,0.32745850577470964,-0.11391974452301741,1.0
0.060995848117634845,0.391264508732334,-0.9250100678640915,-0.4921525254082724,-0.18406767109465097,-0.5473317959603539,1.0
-0.4827761488122612,0.6879886336574375,-1.080910650341864,-1.1443613459346713,-0.0441434702469785,-0.7206966165352887,1.0
-0.7500306760652838,0.225511737369203,-1.0841250953414057,-1.6295867370955281,0.44673815239895504,-0.5039905908166202,1.0
0.7623676204028697,0.39810985057262516,-0.5328477779200033,-1.3383017414758163,-0.42033312498498326,-0.6340142062478213,1.0
0.12365329760531969,0.840000004142494,-0.5457055579181701,-1.3225768445400476,0.8825676304490829,-0.2872845650979522,1.0
0.03351339221990494,0.6832301510778751,-0.49105999292596114,-0.9796243304170964,0.06137314022831579,-0.2439433599542185,1.0
-0.17027887278042794,0.45132129531465637,0.3961268269475492,-0.034632905039007934,-0.3194041932260064,0.4061747172017865,1.0
-0.1433334728363426,0.675618397919456,0.7690024468943869,-0.2839848421633371,0.03614090728857127,-0.2439433599542185,1.0
0.8253081048386552,0.27205944864793097,0.27237069446519363,-0.5093750315760189,-0.08313873933567413,-0.11391974452301741,1.0
-0.4512021847259761,0.7195587066918254,-0.5440983354183992,1.2458229883021426,0.9582643292683152,0.2761511017705854,1.0
0.7916287968763671,0.3383938557759845,0.3704112669512155,1.532615156225921,0.3343400238491852,0.5795395377767213,1.0
-0.21197595870763392,0.8552559165368364,0.2305829094711515,1.6554191132481126,0.9536766505519981,0.4061747172017865,1.0
0.4065536306132218,0.796702258532953,-0.03139435799149753,2.4791041908359874,0.9330320963285711,0.4495159223455202,1.0
-0.03519315986555404,0.700951513306555,1.0583024968531405,1.5191366731381188,0.5751931564558349,0.9262691789265903,1.0
0.030007356630233507,0.8923742210996385,0.3270162594574026,0.25066165365279236,0.1600082326291341,0.05944507605191738,1.0
-0.007984307044227404,-0.32954292090514337,-0.49909610542481553,-0.2001187251725716,-0.33775490809127495,-0.07057853937928371,1.0
-0.7425953274341498,0.17183788017095558,-0.19854549796766602,-0.2076067713324612,0.25634948567179394,-0.3306257702416859,1.0
-0.3456894394217852,0.7984372217533221,-0.08925436798324811,-0.5917435393348065,3.5801227156435576,-0.4606493856728865,1.0
0.7501892095655177,-0.06732058078244937,0.1116484444881084,0.47605184306547427,2.609828667142484,-0.11391974452301741,1.0
0.8393149002414473,0.08120726254489338,-0.2178321679649164,1.9601825919556262,1.2885771968431492,-0.3306257702416859,1.0
-0.6485764563367994,0.43809154385537397,-0.03943047049035191,0.6512721232068951,0.27011252182074547,-0.027237334235550015,1.0
0.46461001140388863,0.7326814783744153,-0.1776516054706451,0.7351382401976603,0.430681276891845,-0.5473317959603539,1.0
-0.5188246956999405,0.6114920180660878,-0.3190871854504799,1.1192750082000056,0.265524843104428,0.01610387090818368,1.0
-0.0768046894190531,0.7593125571732905,-0.48141665792733623,1.4794500284907035,0.17606510813624415,-0.027237334235550015,1.0
0.7279896008210699,0.2493987712025292,0.2804068069640477,2.5457478016590067,0.7678756625411545,-0.2439433599542185,1.0
-0.09109338475265147,0.718998849990261,0.07789677199292037,1.4757060054107582,-0.15654159879674834,0.6228807429204549,1.0
-0.7752190433787502,0.122482436454949,0.8702574643799504,1.273528759093735,0.8481600400767043,0.10278628119565107,1.0
-0.5366998777223873,0.645984109377443,1.5710064742800418,0.3300349429476241,1.4743781848539927,-0.4173081805291528,1.0
-0.26980231235589075,-0.880733422209135,1.6786903817646892,0.6213199385673361,2.086833293482331,-0.11391974452301741,2.0
-0.2698023123529253,-0.8807334222099887,1.4890381267917288,0.8062746787166133,2.272634281493174,0.4061747172017865,2.0
-0.2698023123473272,-0.8807334222116001,0.3688040444514444,0.7838105402369442,0.95138281119384,0.5795395377767213,2.0
-0.2698023123442153,-0.8807334222124961,1.1354491768421413,0.9537891880664416,4.61923194488939,0.4061747172017865,2.0
-0.2698023123557498,-0.8807334222091757,1.0984830593474117,0.6849683309263992,0.9353259356867301,0.31949230691431907,2.0
-0.26980231235433105,-0.8807334222095842,2.1817510241929656,0.6310543985751924,6.000123238500847,0.36283351205805275,2.0
-0.2698023123593959,-0.8807334222081261,1.617615926773397,0.9552867972984198,0.9697335260591082,1.359681230363927,2.0
-0.26980231232658325,-0.8807334222175716,0.9457969218691803,0.4236355199462462,0.4811457427713336,1.5330460509388617,2.0
-0.26980231238284724,-0.8807334222013753,0.12450622448627523,0.35399669065927136,0.7862263774064231,0.9696103840703241,2.0
-0.2698023123584903,-0.8807334222083869,-0.047466582989205995,0.5674060062161299,0.06366697958647431,0.36283351205805275,2.0
-0.2698023123357401,-0.8807334222149356,0.9618691468668891,0.009546567304341953,-0.23911981569045662,0.14612748633938477,2.0
-0.2698023123568308,-0.8807334222088646,0.42666405444319555,0.06271169503955937,0.06366697958647431,0.2761511017705854,2.0
-0.4544790126698695,-0.6185818305230034,-0.12943493047751942,0.167544341278016,-0.7345891170527072,0.4495159223455202,2.0
-0.2698023123847032,-0.8807334222008412,-0.20015272046743712,1.331186714524886,0.3825106503705153,0.05944507605191738,2.0
-0.2698023123371054,-0.8807334222145424,0.026465652000253057,1.3925886930359819,0.5040841363529192,-0.2439433599542185,2.0
-0.26980231234741314,-0.8807334222115754,-0.4958816604252739,1.4644739361709238,0.32745850577470964,-0.3306257702416859,2.0
-0.2698023123225258,-0.8807334222187395,-0.3898049754403976,1.4465026253871882,1.0156103132222793,0.14612748633938477,2.0
-0.26980231234722113,-0.8807334222116306,0.04896676699704508,0.9066144972591359,0.7197050360198244,0.01610387090818368,2.0
-0.26980231233518653,-0.8807334222150949,0.30612236696038136,1.871823647268927,1.4307952370489805,-0.1572609496667511,2.0
-0.2698023123500412,-0.8807334222108186,0.3704112669512155,1.51838786852213,0.21276653786678126,-0.1572609496667511,2.0
-0.26980231232659113,-0.8807334222175692,0.053788434496357534,1.036906500441218,0.4536196704734306,-0.2439433599542185,2.0
-0.2698023123558595,-0.880733422209144,-0.3287305204491051,1.002461488105725,0.47426422469685764,-0.6340142062478213,2.0
-0.12651622379008487,-0.9328441384750845,-0.5071322179236699,1.3094713806612055,-0.1978307072436025,-0.11391974452301741,2.0
-0.26980231234945373,-0.8807334222109879,-0.3287305204491051,1.2503158159980765,-0.13589704457332127,-0.1572609496667511,2.0
-0.26980231234016205,-0.8807334222136628,-0.2692632879575837,0.13235052432653419,-0.27582124542099373,-0.3739669753854191,2.0
-0.26980231236259156,-0.8807334222072062,-0.10211214798141495,-0.28024081908339216,-0.516674378027643,0.01610387090818368,2.0
-0.2698023123335654,-0.8807334222155614,-0.17443716047110347,-0.3708461776180581,0.19670966235967122,0.31949230691431907,2.0
-0.2698023123428919,-0.8807334222128771,0.10039788698971239,-0.39855194840965036,0.17377126877808563,1.316340025220193,2.0
-0.2698023123414437,-0.8807334222132935,-0.2387260604619373,0.08218061505527262,0.29763859411864807,1.0562927943577916,2.0
-0.26980231236080265,-0.8807334222077213,-0.7594661503876935,1.0923180420244025,0.3251646664165511,1.0129515892140577,2.0
-0.2698023123583647,-0.8807334222084228,-0.9089378428663829,2.3188600030143465,-0.5694326832652902,1.4463636406513942,2.0
-0.26980231234912483,-0.8807334222110826,-0.4589155429305442,2.139146895176992,-0.03038043409802698,0.2328098966268517,2.0
-0.26980231235526697,-0.8807334222093144,0.691855766905386,1.4322753376833979,2.898852426270463,2.486552564101002,2.0
-0.2698023123578951,-0.880733422208558,1.3138508743167059,1.1162797897360497,1.4583213093468828,2.313187743526067,2.0
-0.2698023123565932,-0.8807334222089329,0.916866916873305,1.5213830869860858,0.8642169155838143,1.6630696663700628,2.0
-0.1059768943031861,-0.3694963543729992,0.5697068569228009,1.9766562935073841,2.054719542468111,1.4030224355076606,2.0
-0.26980231235788343,-0.8807334222085617,-0.23068994796308323,2.3563002338137955,0.31828314834207516,1.4030224355076606,2.0
-0.2698023123495038,-0.8807334222109735,-0.35283885794566794,2.3787643722934644,1.1463591566373177,1.0996339995015252,2.0
-0.2698023123360755,-0.8807334222148391,-0.29015718045460465,1.9669218334995273,0.8550415581511799,0.6228807429204549,2.0
-0.26980231235601115,-0.8807334222091006,0.27397791696496443,1.7864599210461836,2.9906060005968067,0.6662219480641887,2.0
-0.2698023123702102,-0.8807334222050129,0.10361233198925403,1.175435354399179,0.43985663432447947,1.0996339995015252,2.0
-0.2698023123462925,-0.8807334222118979,0.5729213019223431,1.8613403826450812,0.8710984336582899,1.359681230363927,2.0
-0.269802312348383,-0.8807334222112964,0.18397345697779663,3.227160002208975,2.859857157181768,0.9696103840703241,2.0
-0.26980231236763313,-0.8807334222057548,0.9072235818746801,1.9549409596437033,5.073412137804786,1.619728461226329,2.0
-0.2698023123661358,-0.8807334222061859,0.12450622448627523,2.4768577769880205,0.44903199175711356,2.443211358957268,2.0
-0.2698023123079624,-0.8807334222229318,1.3443881018123518,1.9070174642204094,5.314265270411434,2.053140512663666,2.0
-0.13155570553483717,-0.18987305315558392,-0.08925436798324811,2.135402872097047,0.11642528482412146,1.5330460509388617,2.0
-0.2698023123426984,-0.8807334222129326,-0.28372829045552134,1.651675090168168,0.12789448161491404,0.5361983326329876,2.0
-0.26980231234130275,-0.8807334222133341,-0.732143367891589,0.8774111172355663,0.07054849766094987,0.2328098966268517,2.0
0.18610764102235902,-0.8825139441809761,-0.10050492548164412,1.4480002346191663,0.265524843104428,-0.2872845650979522,2.0
-0.2698023123512601,-0.8807334222104681,1.1225913968439742,1.8605915780290925,2.1441792774362947,-0.3739669753854191,2.0
-0.2698023123560739,-0.8807334222090826,-0.12300604047843615,3.090877562098982,0.8688045943001313,0.7095631532079224,2.0
-0.26980231235737406,-0.880733422208708,-0.3849833079410849,2.589178469386367,0.2402926101646839,0.7095631532079224,2.0
-0.26980231235431285,-0.8807334222095891,-0.26122717545872937,1.1799281820951129,-0.08543257869383264,0.839586768639123,2.0
-0.26980231237290614,-0.880733422204237,-0.592315010411525,1.582785065497182,0.08201769445174287,0.2328098966268517,2.0
-0.2698023123631569,-0.8807334222070435,-0.2564055079594169,1.5071557992822955,0.40086136523578386,-0.07057853937928371,2.0
-0.26980231237843016,-0.8807334222026468,0.01200064950231541,0.6924563770862886,-0.3171103538678479,-0.07057853937928371,2.0
-0.26980231234298174,-0.8807334222128509,0.29808625446152726,0.4558341184337722,1.871212393815425,-2.2376387965659665,2.0
-0.2698023123476644,-0.880733422211503,-0.3287305204491051,1.5333639608419098,0.21276653786678126,-0.8507202319664896,2.0
-0.26980231238244784,-0.8807334222014902,-0.23229717046285406,2.8280471418868505,0.8366908432859113,-0.8507202319664896,2.0
-0.2698023123742954,-0.8807334222038371,-0.020143800493101518,2.5202884447153813,0.5591362809487249,-0.8507202319664896,2.0
