0,1,NO2,Ozone,SO2,CO,clusterid
1.4375540418802208,0.3647954453492882,-1.1725223328288026,-0.8815309257225403,-0.20929990403439508,-1.2841322834038262,0.0
1.4375540418802208,0.3647954453492882,-1.0841250953414057,-0.7527365317724364,-0.0005605224419654274,-1.1107674628288915,0.0
1.4375540418802208,0.3647954453492882,-0.8896511728691325,-0.8403466718431468,-0.005148201158282872,-1.2841322834038262,0.0
1.4375540418802208,0.3647954453492882,-1.0198361953505717,-0.9668946519452837,-0.09002025741014968,-1.0240850525414242,0.0
1.4375540418802208,0.3647954453492882,-1.1018045428388852,-0.9571601919374271,0.733468072168776,-1.4574971039787608,0.0
1.4375540418802208,0.3647954453492882,-0.7273217003922765,-0.7437508763805686,-0.3446364261657505,-0.7206966165352887,0.0
1.4375540418802208,0.3647954453492882,-0.17925882797041592,-0.6793536794055166,-0.1634231168712239,-0.9807438473976906,0.0
1.4375540418802208,0.3647954453492882,-0.44284331793283577,-0.051855411206754166,0.020084031781461644,-0.11391974452301741,0.0
1.4375540418802208,0.3647954453492882,-0.5473127804179412,-0.04811138812680949,-0.16801079558754092,-0.6340142062478213,0.0
1.4375540418802208,0.3647954453492882,-0.43802165043352304,-0.09903010201405989,0.4031552045939424,-0.3739669753854191,0.0
1.4375540418802208,0.3647954453492882,-0.6164233479080878,-0.3431404068264662,0.6898851243637633,-0.5473317959603539,0.0
1.4375540418802208,0.3647954453492882,-0.4958816604252739,-0.7085570594290868,-0.08772641805199116,-0.5039905908166202,0.0
1.4375540418802208,0.3647954453492882,-0.7916106003831107,-0.6074684362705748,0.06366697958647431,-0.8507202319664896,0.0
1.4375540418802208,0.3647954453492882,-0.8157189378796735,-0.5490616762234348,-0.47079759086447187,-0.677355411391555,0.0
1.4375540418802208,0.3647954453492882,-0.6533894654028172,-0.6291837701342553,-0.4524468759992033,-0.6340142062478213,0.0
1.4375540418802208,0.3647954453492882,-0.6373172404051087,-0.8628108103228159,1.2633449639034051,-0.5039905908166202,0.0
1.4375540418802208,0.3647954453492882,-0.9764411878567586,-0.8463371087710585,0.6577713733495432,-1.1541086679726251,0.0
1.2138723420386122,-0.759797262894438,-0.8414344978760069,-0.7392580486846348,-0.26664588798835925,-0.8073790268227559,0.0
1.4375540418802206,0.3647954453492882,-0.9041161753670702,-0.7385092440686457,-0.12901552649884532,-0.937402642253957,0.0
1.4375540418802206,0.3647954453492882,-0.34158830044727195,-1.1915360367419767,-0.5464942896837046,-0.5039905908166202,0.0
1.4375540418802206,0.3647954453492882,-0.894472840368445,-1.1518493920945612,-0.4157454462686662,-0.5473317959603539,0.0
1.4375540418802206,0.3647954453492882,-0.8880439503693618,-0.4397362022890441,-0.5717265226234487,-0.677355411391555,0.0
1.4375540418802206,0.3647954453492882,-0.8591139453734864,0.018532222696209483,0.5270225299345048,-0.4606493856728865,0.0
0.6621572979461018,0.09620755170732645,-0.7064278078952553,0.23793197518097967,1.2059989799494408,-0.3306257702416859,0.0
1.4375540418802206,0.36479544534928826,-0.7450011478897558,0.4258819337942132,0.15083287519649963,-0.5039905908166202,0.0
1.4375540418802206,0.36479544534928826,-0.6614255779016716,-0.14470718358938717,-0.1381908839314798,-0.8940614371102232,0.0
1.4375540418802206,0.36479544534928826,-0.9651906303583626,-0.507128617728052,-0.4868544663715819,-0.8940614371102232,0.0
1.4375540418802206,0.36479544534928826,0.13575678198467095,-1.4738353769698211,0.20359118043414678,-0.7206966165352887,0.0
1.4375540418802206,0.36479544534928826,-0.6919628053973177,-0.7145474963569987,-0.45932839407367887,-0.7206966165352887,0.0
1.4375540418802206,0.36479544534928826,-1.0664456478439264,-0.5745210331670599,-0.5510819684000217,-0.677355411391555,0.0
1.4375540418802206,0.36479544534928826,-0.6951772503968596,-0.9054926734341876,0.01779019242330313,-0.3739669753854191,0.0
1.4375540418802206,0.36479544534928826,-0.14229271047568626,-0.9571601919374271,0.013202513706985683,-0.2872845650979522,0.0
1.4375540418802206,0.36479544534928826,-0.004071575495393054,-0.5101238361920081,0.272406361178904,-0.4606493856728865,0.0
1.4375540418802206,0.36479544534928826,-0.8526850553744029,-0.28098962369938096,0.18753430492703674,-0.937402642253957,0.0
1.4375540418802206,0.36479544534928826,-0.8671500578723406,-0.6965761855732631,-0.3675748197473365,-0.8940614371102232,0.0
1.4375540418802206,0.36479544534928826,-0.7289289228920474,-0.43449456997712127,0.2402926101646839,-1.1107674628288915,0.0
